stop_id,stop_code,stop_name,stop_lat,stop_lon,wheelchair_boarding,platform_code
31560,31560,Utica Station Utica Station Static,42.911398,-78.865289,0,
31565,31565,Main Street Village Business Park C,42.965893,-78.713262,0,
31566,31566,Main Street Village Business Park C,42.966117,-78.712829,0,
31570,31570,Main Street Virginia Street North F,42.897048,-78.870486,0,
31580,31580,Main Street Virginia Street South,42.896938,-78.870733,0,
31590,31590,Main Street Walnut Avenue South Opp,43.092994,-79.058018,0,
31620,31620,Main Street Willow Avenue South Nea,43.102883,-79.052418,0,
31640,31640,Main Street Kenmore Ave West,42.95735,-78.819062,0,
31650,31650,Main Street Jersey Left Static,42.958734,-78.814436,0,
31652,31652,Goodyear Rd Bailey Ave East,42.95852,-78.814931,0,
31660,31660,Main Street Winspear Avenue North,42.951277,-78.825623,0,
31670,31670,Main Street Winspear Avenue South,42.951627,-78.825567,0,
31680,31680,Main Street Woodlawn Avenue North,42.913828,-78.864937,0,
31690,31690,Main Street West Oakwood Place Sout,42.932496,-78.846606,0,
31695,31695,main street youngs rd east,42.965971,-78.724732,0,
31700,31700,Main Street Youngs Road East Farsid,42.966027,-78.724343,0,
31710,31710,Main Street Youngs Road West Farsid,42.966013,-78.725717,0,
31740,31740,Main Street Buffalo Street West,42.715845,-78.827322,0,
31750,31750,Main Street Buffalo Street Static F,42.715665,-78.826962,0,
31760,31760,Main Street Hamburg Post Office Eas,42.715957,-78.831644,0,
31773,31773,Maple Road Sanctuary Court West Nea,42.989727,-78.705776,0,
31780,31780,Maple Road Amberleigh Apartments We,42.989436,-78.70207,0,
31790,31790,Maple Road Ayer Road East Nearside,42.991028,-78.720385,0,
31800,31800,Maple Road Ayer Road West Nearside,42.991138,-78.719726,0,
31810,31810,Maple Road Bauman Road West,42.990256,-78.711374,0,
31820,31820,Maple Street Billington Road North,42.78671,-78.620141,0,
31830,31830,Maple Street Billington Road South,42.786997,-78.620277,0,
31860,31860,Maple Road Country Parkway East Nea,42.990306,-78.714083,0,
31880,31880,Maple Road Culpepper Road East Near,42.991086,-78.733596,0,
31890,31890,Maple Road Culpepper Road West,42.991206,-78.733204,0,
31900,31900,Maple Road Millard Fillmore Suburba,42.991045,-78.729644,0,
31930,31930,Maple Street Gerard Avenue North,42.772086,-78.62089,0,
31940,31940,Maple Street Gerard Avenue South,42.772376,-78.621,0,
31950,31950,Maple Street Highland Drive North,42.780183,-78.620684,0,
31960,31960,Maple Street Highland Drive South,42.780393,-78.620927,0,
31970,31970,Maple Street Hillcrest Drive North,42.77697,-78.620772,0,
31980,31980,Maple Street Hillcrest Road South,42.777475,-78.620917,0,
31990,31990,Maple Road Hopkins Road East Farsid,42.991087,-78.739103,0,
32000,32000,Maple Road Hopkins Road West,42.991226,-78.739205,0,
32030,32030,Maple Street Main Street South,42.76835,-78.621111,0,
32071,32071,Maple Road Millard Fillmore Suburba,42.991233,-78.729609,0,
32110,32110,Maple Road North Bailey Ave East Fa,42.990724,-78.813545,0,
32115,32115,Maple Road North Bailey Ave West,42.990986,-78.813924,0,
32160,32160,Maple Street Parkdale Avenue North,42.770915,-78.620874,0,
32170,32170,Maple Street Parkdale Avenue South,42.771222,-78.621067,0,
32180,32180,Maple Road Patrice Terrace East Nea,42.989278,-78.702545,0,
32190,32190,Maple Road Sagewood Terrace East Ne,42.989571,-78.706189,0,
32220,32220,Maple Road St Gregory Court East Op,42.991051,-78.727859,0,
32230,32230,Maple Road St. Gregory Court West N,42.991228,-78.726966,0,
32240,32240,Maple Road Sweet Home Road East,42.990634,-78.805383,0,
32245,32245,Maple Road Sweet Home Road West,42.990814,-78.805005,0,
32250,32250,Maple Road Hillcrest Drive East Far,42.990694,-78.809678,0,
32255,32255,Maple Road Hillcrest Drive West Opp,42.990879,-78.809895,0,
32265,32265,Maple Road Transit Road East,42.989199,-78.699033,0,
32270,32270,Maple Road Transit Road West Farsid,42.989408,-78.698673,0,
32290,32290,Maple Street West Blood Road North,42.791928,-78.621261,0,
32300,32300,Maple Street West Blood Road South,42.792214,-78.621479,0,
32310,32310,Maple Road Youngs Road East Nearsid,42.991042,-78.724928,0,
32320,32320,Maple Road Youngs Road West Nearsid,42.991231,-78.724498,0,
32380,32380,Marine Drive Marine Drive Apts East,42.877978,-78.879856,0,
32385,32385,Marine Drive Marine Drive Apts West,42.878638,-78.881916,0,
32390,32390,Marine Drive Marine Drive Apts West,42.87871,-78.881738,0,
32400,32400,Marine Drive Commercial Street East,42.877797,-78.879699,0,
32630,32630,Masten Avenue PS 8 North,42.911109,-78.859314,0,
32710,32710,McKinley Parkway 3435 McKinley Park,42.791615,-78.810849,0,
32720,32720,McKinley Parkway Aldrich Place Nort,42.832863,-78.815131,0,
32730,32730,McKinley Parkway Aldrich Place Sout,42.83281,-78.81524,0,
32760,32760,"McKinley Parkway Bloomfield Avenue ",42.845576,-78.816664,0,
32800,32800,McKinley Parkway Choate Avenue Sout,42.844587,-78.815455,0,
32808,32808,McKinley Parkway Coach Lite Village,42.7958,-78.811021,0,
32810,32810,McKinley Parkway Como Avenue South,42.849864,-78.819905,0,
32830,32830,McKinley Parkway Culver Road South,42.839673,-78.815085,0,
32840,32840,McKinley Parkway Downing Street Nor,42.834556,-78.815064,0,
32850,32850,McKinley Parkway Downing Street Sou,42.834866,-78.815243,0,
32860,32860,McKinley Parkway Eden Street North,42.83624,-78.815019,0,
32890,32890,McKinley Parkway Hollywood Avenue N,42.838883,-78.814924,0,
32910,32910,McKinley Parkway Kenefick Avenue No,42.850377,-78.819847,0,
32923,32923,McKinley Parkway Lake Avenue North,42.796568,-78.810785,0,
32930,32930,McKinley Parkway Lakewood Avenue No,42.852788,-78.821421,0,
32940,32940,McKinley Parkway Lakewood Avenue So,42.853078,-78.821718,0,
32960,32960,McKinley Parkway Lorraine Avenue No,42.84561,-78.816558,0,
32990,32990,McKinley Parkway Marilla Street Sou,42.837307,-78.815181,0,
33000,33000,McKinley Parkway McClellan Circle N,42.844486,-78.814781,0,
33010,33010,McKinley Parkway McDonald s South,42.79223,-78.811181,0,
33020,33020,McKinley Parkway McKinley Circle Ea,42.831929,-78.814999,0,
33050,33050,McKinley Parkway McKinley Mall Stat,42.783119,-78.808528,0,
33060,33060,McKinley Parkway McKinley Plaza Sou,42.786564,-78.811217,0,
33080,33080,McKinley Parkway Milestrip Road Sou,42.790046,-78.811084,0,
33090,33090,McKinley Pkwy Milestrip Road North,42.789578,-78.810966,0,
33160,33160,McKinley Parkway Sheffield Avenue S,42.842976,-78.815135,0,
33180,33180,"McKinley Parkway Strathmore Avenue ",42.847781,-78.818691,0,
33190,33190,McKinley Parkway Tifft Street South,42.846854,-78.818352,0,
33240,33240,McKinley Parkway Woodside Avenue No,42.841828,-78.8149,0,
33242,33242,McKinley Mall Entrance Firestone So,42.783336,-78.81027,0,
33244,33244,McKinley Mall Exit McKinley Parkway,42.786248,-78.810754,0,
33250,33250,Mckoon Avenue College Avenue South,43.122623,-79.050549,0,
33251,33251,Mckoon Avenue James Avenue North,43.12645,-79.050116,0,
33252,33252,Mckoon Avenue James Avenue South Fa,43.126435,-79.050378,0,
33270,33270,Mckoon Avenue Maple Avenue North,43.124552,-79.050171,0,
33280,33280,Mckoon Avenue Maple Avenue South,43.124851,-79.050487,0,
33290,33290,Mckoon Avenue Monteagle Street East,43.114488,-79.055443,0,
33380,33380,Meadow Drive Marcia Drive East Oppo,43.052323,-78.875959,0,
33450,33450,Buffalo Academy of Science,42.92893,-78.855836,0,
33465,33465,Melroy Ave 55 Melroy Ave South,42.826723,-78.82092,0,
33570,33570,Michigan Avenue Broadway South Fars,42.886626,-78.867546,0,
33572,33572,Michigan Avenue Buffalo Creek Casin,42.874353,-78.871267,0,
33573,33573,Michigan Avenue Buffalo Creek Casin,42.874402,-78.871442,0,
33590,33590,Michigan Avenue Carlton Street Sout,42.898291,-78.863767,0,
33740,33740,Michigan Avenue Goodell Street Sout,42.894412,-78.865085,0,
33890,33890,Michigan Avenue Virginia Street Sou,42.896916,-78.864166,0,
33910,33910,Michigan Avenue William Street Sout,42.885366,-78.867956,0,
33920,33920,Mid-City Plaza Driveway Mid-City Pl,43.051308,-78.876187,0,
33923,33923,Milestrip Road Home Depot Plaza Eas,42.789702,-78.814734,0,
33930,33930,Milestrip Road McKinley Parkway Eas,42.789718,-78.811374,0,
33933,33933,Milestrip Road BJs Plaza West,42.789928,-78.814364,0,
33943,33943,Milestrip Road South Park Avenue We,42.789365,-78.823574,0,
33946,33946,Milestrip Road South Park Avenue Ea,42.789366,-78.820271,0,
33947,33947,Milestrip Road McKinley Parkway Wes,42.789837,-78.811746,0,
33950,33950,Military Road 573 Military Road Nor,42.952636,-78.889993,0,
33969,33969,Military Road 1056 Military Road No,43.087049,-78.96481,0,
33970,33970,Military Road 87th Street North Far,43.085199,-78.963545,0,
33971,33971,Military Road 1835 Military Road No,43.096883,-78.973771,0,
33972,33972,Military Road 1536 Military Rd Sout,43.094646,-78.972508,0,
33973,33973,Military Road 1990 Military Road So,43.094046,-78.972025,0,
33974,33974,Wal-Mart Driveway Wal-Mart North,43.094049,-78.976433,0,
33975,33975,Wal-Mart Driveway Wal-Mart South,43.093646,-78.976594,0,
33980,33980,"Military Road American Brass North ",42.94825,-78.890788,0,
33990,33990,Military Road American Brass South,42.948406,-78.891153,0,
34001,34001,Military Road Applebees South Nears,43.096886,-78.974793,0,
34010,34010,Military Road Lansing Street South,42.942378,-78.891931,0,
34050,34050,Military Road Bollier Avenue North,43.088055,-78.965636,0,
34060,34060,"Military Road Bollier Avenue South ",43.087897,-78.965835,0,
34062,34062,Military Road Cayuga Circle South,43.084831,-78.963256,0,
34140,34140,Military Road Hertel Avenue North,42.945955,-78.891159,0,
34150,34150,Military Road Hertel Avenue South,42.946284,-78.891251,0,
34225,34225,Military Road Wegmans North Nearsid,43.094062,-78.971633,0,
34227,34227,Military Road North Wegmans Farside,43.094891,-78.972504,0,
34290,34290,Military Road Lawn Avenue North Opp,42.94972,-78.890545,0,
34291,34291,Military Road Lawn Avenue South Opp,42.949965,-78.890692,0,
34310,34310,Military Road Layer Avenue North,42.954105,-78.889817,0,
34320,34320,Military Road Layer Avenue South,42.954334,-78.890022,0,
34333,34333,Military Road Niagara Falls Bouleva,43.090573,-78.96797,0,
34334,34334,Military Road Niagara Falls Bouleva,43.090205,-78.9678,0,
34340,34340,Military Road Niagara Falls Bouleva,43.090214,-78.967546,0,
34350,34350,Military Road Niagara Falls Bouleva,43.090626,-78.968265,0,
34360,34360,Military Road Prince of Peace Churc,43.086528,-78.964878,0,
34370,34370,Military Road Race Street North,42.951148,-78.890344,0,
34375,34375,Military Road Race Street South Opp,42.951192,-78.89054,0,
34380,34380,Military Road Sayre Street North,42.947296,-78.890932,0,
34390,34390,Military Road Sayre Street South,42.947638,-78.891135,0,
34410,34410,Military Road St. Mary s Hospital W,43.153796,-79.033213,0,
34413,34413,Our Lady of Peace Nursing Care Stat,43.15334,-79.034785,0,
34414,34414,Military Road St. Mary s Hospital E,43.154549,-79.032701,0,
34480,34480,Millersport Highway 3915 Millerspor,43.046586,-78.734545,0,
34490,34490,Millersport Highway 4070 Millerspor,43.049496,-78.731844,0,
34500,34500,Millersport Highway 4091 Millerspor,43.049678,-78.731305,0,
34505,34505,"Milestrip Road 4344 Milestrip Road ",42.789943,-78.818152,0,
34510,34510,Millersport Highway 4840 Millerspor,43.065987,-78.714576,0,
34520,34520,Millersport Highway 4855 Millerspor,43.065971,-78.714201,0,
34530,34530,Millersport Highway 5230 Millerspor,43.074417,-78.705783,0,
34540,34540,Millersport Highway 5275 Millerspor,43.074688,-78.705144,0,
34570,34570,Millersport Highway Campbell Boulev,43.015038,-78.768494,0,
34580,34580,Millersport Highway Campbell Boulev,43.017377,-78.766884,0,
34581,34581,Millersport Highway Campbell Boulev,43.015648,-78.768375,0,
34590,34590,Millersport Highway Crosspoint Park,43.041485,-78.740412,0,
34610,34610,Millersport Highway Dodge Road Nort,43.024863,-78.758327,0,
34620,34620,Millersport Highway Dodge Road Sout,43.023943,-78.759712,0,
34625,34625,"Millersport Hightway First Student ",43.020158,-78.763598,0,
34626,34626,"Millersport Hightway First Student ",43.020319,-78.763634,0,
34650,34650,Millersport Highway Hartford Road S,42.980928,-78.797696,0,
34660,34660,Millersport Highway Hopkins Road No,43.043171,-78.738367,0,
34670,34670,Millersport Highway Hopkins Road So,43.044122,-78.737478,0,
34680,34680,Millersport Highway Miller Road Nor,43.029558,-78.753314,0,
34690,34690,Millersport Highway Miller Road Sou,43.030147,-78.752845,0,
34700,34700,Millersport Highway New Road North,43.055748,-78.724926,0,
34710,34710,"Millersport Highway New Road South ",43.056788,-78.724177,0,
34720,34720,Millersport Highway North Forest Ro,43.007902,-78.773584,0,
34730,34730,Millersport Highway North Forest Ro,43.00832,-78.773565,0,
34740,34740,North French Road Millersport Highw,43.034823,-78.74842,0,
34750,34750,North French Road Millersport Highw,43.03462,-78.748165,0,
34770,34770,"Millersport Highway Sheridan Drive ",42.978937,-78.799536,0,
34780,34780,Millersport Highway Smith Road Nort,43.053168,-78.727625,0,
34790,34790,Millersport Highway Smith Road Sout,43.053726,-78.727366,0,
34800,34800,"Millersport Highway Sylvan Parkway ",43.01134,-78.771114,0,
34810,34810,"Millersport Highway Sylvan Parkway ",43.011665,-78.770895,0,
34820,34820,Millersport Highway Transit Road No,43.082758,-78.696773,0,
34830,34830,Mineral Springs Brian Lane West,42.860268,-78.778853,0,
34910,34910,Mineral Springs Road Harlem Road We,42.864458,-78.786775,0,
34920,34920,Mineral Springs Road Harlem Road Ea,42.864293,-78.786448,0,
34930,34930,"Mineral Springs Road Indian Church ",42.85467,-78.771975,0,
34940,34940,Mineral Springs Road Knox Avenue Ea,42.863298,-78.782925,0,
34941,34941,Mineral Springs Road Knox Avenue We,42.863497,-78.782992,0,
34980,34980,Mineral Springs Road Royal Coach Ro,42.860033,-78.778763,0,
35000,35000,"Mineral Springs Road Seneca Avenue ",42.858472,-78.813117,0,
35010,35010,"Mineral Springs Road Seneca Avenue ",42.858416,-78.812898,0,
35020,35020,Mineral Springs Road Steiner Avenue,42.857631,-78.775835,0,
35050,35050,"Mohawk Street Ellicott Street West ",42.886878,-78.872007,0,
35051,35051,Monteagle Street McKoon Avenue West,43.11473,-79.054886,0,
35060,35060,Moon Walk Colvin Boulevard East Nea,43.01541,-78.847843,0,
35065,35065,Moon Walk Colvin Boulevard West Far,43.015423,-78.848087,0,
35181,35181,Niagara Street Riversid Park South,42.955023,-78.910446,0,
35190,35190,Niagara Street 10th Street East,43.088721,-79.050445,0,
35200,35200,Niagara Street 10th Street West,43.088894,-79.049974,0,
35210,35210,Niagara Street 12th Street East,43.088791,-79.047701,0,
35220,35220,Niagara Street 12th Street West Far,43.088986,-79.047703,0,
35230,35230,Niagara Street 13th Street East,43.088894,-79.046431,0,
35240,35240,Niagara Street 13th Street West,43.089054,-79.046097,0,
35250,35250,"Niagara Street 1675 Niagara Street ",42.930118,-78.898175,0,
35260,35260,"Niagara Street 1700 Niagara Street ",42.93094,-78.89949,0,
35265,35265,Niagara Street Riverside Park North,42.954841,-78.910158,0,
35270,35270,Niagara Street 17th Street East Opp,43.088508,-79.041362,0,
35280,35280,Niagara Street 17th Street West Far,43.088689,-79.041584,0,
35290,35290,Niagara Street 19th Street East,43.088497,-79.0391,0,
35300,35300,Niagara Street 19th Street West,43.088662,-79.038785,0,
35310,35310,Niagara Street 22nd Street East Far,43.088474,-79.036137,0,
35320,35320,Niagara Street 22nd Street West,43.088586,-79.036096,0,
35330,35330,Niagara Street 24th Street East,43.088367,-79.033314,0,
35340,35340,Niagara Street 24th Street West,43.088562,-79.032848,0,
35350,35350,Niagara Street 25th Street East,43.088372,-79.031979,0,
35360,35360,Niagara Street 25th Street West,43.088492,-79.031402,0,
35370,35370,Niagara Street 27th Street East,43.088299,-79.028947,0,
35380,35380,Niagara Street 27th Street West,43.088424,-79.029296,0,
35390,35390,Niagara Street 30th Street East,43.088215,-79.025797,0,
35400,35400,Niagara Street 30th Street West,43.088317,-79.025543,0,
35410,35410,Niagara Street 32nd Street West Far,43.088282,-79.022204,0,
35440,35440,Niagara Street 4th Street East Fars,43.088229,-79.05768,0,
35450,35450,Niagara Street 4th Street West Near,43.088559,-79.057346,0,
35460,35460,Niagara Street 6th Street East,43.088341,-79.055508,0,
35480,35480,Niagara Street 7th Street East,43.088375,-79.054249,0,
35490,35490,Niagara Street 7th Street West,43.088749,-79.053682,0,
35500,35500,Niagara Street 9th Street East,43.088667,-79.051658,0,
35510,35510,Niagara Street 9th Street West,43.08878,-79.05204,0,
35520,35520,"Niagara Street Albany Street North ",42.913333,-78.899541,0,
35530,35530,"Niagara Street Albany Street South ",42.9132,-78.899739,0,
35540,35540,Niagara Street Amherst Street North,42.934453,-78.902067,0,
35550,35550,Niagara Street Amherst Street South,42.934608,-78.902403,0,
35560,35560,Niagara Street Arthur Street North,42.943578,-78.906635,0,
35570,35570,Niagara Street Arthur Street South,42.943818,-78.907083,0,
35580,35580,Niagara Street Auburn Avenue North,42.918616,-78.89889,0,
35590,35590,Niagara Street Auburn Avenue South,42.918984,-78.898966,0,
35600,35600,Niagara Street Austin Street North,42.938319,-78.90402,0,
35610,35610,Niagara Street Austin Street South,42.938332,-78.904271,0,
35615,35615,Niagara St Blackrock Transit Hub We,42.945641,-78.907132,0,
35620,35620,Niagara Street Bird Avenue North,42.925926,-78.897795,0,
35630,35630,Niagara Street Bird Avenue South,42.926166,-78.897844,0,
35640,35640,"Niagara Street Breckenridge Street ",42.916931,-78.899135,0,
35650,35650,"Niagara Street Breckenridge Street ",42.917237,-78.899255,0,
35660,35660,Niagara Street Bridge Street North,42.933256,-78.901503,0,
35670,35670,Niagara Street Bridge Street South,42.933182,-78.901581,0,
35673,35673,Niagara Street Briggs Avenue North,42.9497,-78.908562,0,
35676,35676,Niagara Street Briggs Avenue South,42.949906,-78.908653,0,
35680,35680,Niagara Street Carolina Street Nort,42.892116,-78.883456,0,
35690,35690,Niagara Street Carolina Street Sout,42.892059,-78.883577,0,
35700,35700,Niagara Street Connecticut Street N,42.902768,-78.893407,0,
35710,35710,Niagara Street Columbus Pkwy South,42.902926,-78.893756,0,
35730,35730,Niagara Street Delavan Avenue North,42.922084,-78.898292,0,
35740,35740,"Niagara Street West Delavan Avenue ",42.922333,-78.898397,0,
35750,35750,Niagara Street Farmer Street South,42.939898,-78.905102,0,
35760,35760,Niagara Street West Ferry Street No,42.915033,-78.899359,0,
35770,35770,Niagara Street West Ferry Street So,42.915387,-78.899501,0,
35780,35780,Niagara Street Forest Avenue North,42.927697,-78.897466,0,
35790,35790,Niagara Street Forest Avenue South,42.928208,-78.897607,0,
35795,35795,Niagara Street Franklin Street East,42.885075,-78.877082,0,
35810,35810,Niagara Street Georgia Street North,42.890173,-78.881592,0,
35820,35820,Niagara Street Georgia Street South,42.890527,-78.882226,0,
35830,35830,Niagara Street Hamilton Street Nort,42.936088,-78.902945,0,
35840,35840,Niagara Street Hamilton Street Sout,42.936411,-78.903305,0,
35850,35850,Niagara Street Hampshire Street Nor,42.909015,-78.899345,0,
35860,35860,Niagara Street Hampshire Street Sou,42.909268,-78.899816,0,
35870,35870,"Niagara Street Hertel Avenue North ",42.940779,-78.905342,0,
35880,35880,Niagara Street Hertel Avenue South,42.940898,-78.905606,0,
35890,35890,"Niagara Street Hudson Avenue North ",42.896787,-78.887789,0,
35900,35900,Niagara Street Hudson Street South,42.896685,-78.887891,0,
35910,35910,"Niagara Street Hyde Park Boulevard ",43.088155,-79.021898,0,
35920,35920,Niagara Street Jersey Street North,42.899581,-78.890451,0,
35930,35930,Niagara Street Jersey Street South,42.899878,-78.890854,0,
35940,35940,Niagara Street Lafayette Avenue Nor,42.91986,-78.898637,0,
35950,35950,Niagara Street Lafayette Avenue Sou,42.920211,-78.898722,0,
35960,35960,Niagara Street Main Street East Nea,43.020727,-78.878482,0,
35970,35970,Niagara Street Maryland Street Nort,42.894885,-78.886024,0,
35980,35980,Niagara Street Maryland Street Sout,42.895056,-78.886333,0,
35990,35990,Niagara Street Massachusetts Avenue,42.907471,-78.89778,0,
36000,36000,Niagara Street Massachusetts Avenue,42.907706,-78.898284,0,
36010,36010,Niagara Street Memorial Parkway Eas,43.088756,-79.048991,0,
36020,36020,Niagara Street Memorial Parkway Wes,43.088937,-79.048692,0,
36030,36030,Niagara Street Niagara Square North,42.885929,-78.877511,0,
36040,36040,Portage Road NF Transportation Cent,43.099653,-79.052039,0,
36050,36050,Niagara Street Ontario Street North,42.945195,-78.907496,0,
36060,36060,Niagara Street Ontario Street South,42.945998,-78.907674,0,
36070,36070,"Niagara Street Pennsylvania Street ",42.897983,-78.888943,0,
36080,36080,"Niagara Street Pennsylvania Street ",42.898235,-78.889359,0,
36090,36090,Niagara Street Portage Road East,43.088932,-79.044356,0,
36100,36100,Niagara Street Portage Road West,43.088702,-79.043566,0,
36110,36110,"Niagara Street Porter Avenue North ",42.901533,-78.89228,0,
36120,36120,Niagara Street Porter Avenue South,42.901438,-78.892345,0,
36130,36130,Niagara Street Potomac Avenue North,42.924053,-78.898009,0,
36140,36140,Niagara Street Potomac Avenue South,42.924403,-78.898124,0,
36160,36160,"Niagara Street Rhode Island Street ",42.905865,-78.896357,0,
36170,36170,"Niagara Street Rhode Island Street ",42.906098,-78.896764,0,
36180,36180,Niagara Street Riverside Avenue Nor,42.951359,-78.908779,0,
36190,36190,Niagara Street Riverside Avenue Sou,42.951527,-78.908991,0,
36210,36210,Niagara Street School Street North,42.910262,-78.899961,0,
36220,36220,"Niagara Street School Street South ",42.910438,-78.900099,0,
36230,36230,Niagara Street W. Mohawk St. North,42.888078,-78.879609,0,
36240,36240,Niagara Street South Elmwood Avenue,42.887838,-78.879635,0,
36250,36250,Niagara Street Tonawanda Street Sou,42.92951,-78.897655,0,
36255,36255,Niagara Street Tops Market North,42.896047,-78.887138,0,
36260,36260,Niagara Street Vermont Street North,42.904288,-78.894869,0,
36270,36270,Niagara Street Vermont Street South,42.904597,-78.895314,0,
36273,36273,Niagara Street Virginia Street Nort,42.893342,-78.884598,0,
36275,36275,Niagara Street Virginia Street Sout,42.893526,-78.884915,0,
36280,36280,Niagara Street Huetter Avenue North,42.957106,-78.912622,0,
36290,36290,"Niagara Street 1709 Niagara Street ",42.931138,-78.899465,0,
36300,36300,Niagara Street West Mohawk Street S,42.88826,-78.879987,0,
36360,36360,Niagara Square City Hall South Oppo,42.886539,-78.878923,0,
36370,36370,Delaware Ave Niagara Square North,42.885802,-78.878261,0,
36400,36400,"Niagara Square West Genesee Street ",42.886489,-78.877427,0,
36440,36440,Normal Avenue Connecticut Street So,42.905917,-78.888147,0,
36460,36460,"Normal Avenue Massachusetts Avenue ",42.910679,-78.892629,0,
36470,36470,Normal Avenue Rhode Island Street S,42.909028,-78.891546,0,
36480,36480,Normal Avenue Vermont Street South,42.907497,-78.890005,0,
36490,36490,Normal Avenue York Street South,42.90436,-78.886642,0,
36580,36580,North Bailey Ave. Eggert Road North,42.977106,-78.813663,0,
36581,36581,North Bailey Ave. Eggert Road South,42.977331,-78.813826,0,
36582,36582,North Bailey Ave. Longmeadow Road N,42.972224,-78.81372,0,
36583,36583,North Bailey Ave. Longmeadow Road S,42.972405,-78.813895,0,
36584,36584,North Bailey Ave. Oxford Ave. North,42.96675,-78.813773,0,
36585,36585,North Bailey Ave. Oxford Ave. South,42.966931,-78.813949,0,
36660,36660,North Division Ellicott Street West,42.883201,-78.873472,0,
36670,36670,North Division Street Elm Street We,42.882606,-78.870045,0,
36680,36680,North Division Main Street West Nea,42.883248,-78.874593,0,
36690,36690,North Division Street Oak Street We,42.882874,-78.871129,0,
36695,36695,North Bailey Ave. Sheridan Drive No,42.980053,-78.813741,0,
36696,36696,N. Bailey Ave. Sheridan Dr. South F,42.979717,-78.81403,0,
36900,36900,Sweet Home Road North French Road E,43.035242,-78.799466,0,
36939,36939,North Main Street Center Street Nor,42.640001,-79.027594,0,
36940,36940,North Main Street Center Street Sou,42.639943,-79.027754,0,
36979,36979,North Main Street Henry Drive North,42.646369,-79.030586,0,
36980,36980,North Main Street Henry Drive South,42.646638,-79.031064,0,
36989,36989,North Main Street Lake Street North,42.638999,-79.027597,0,
36990,36990,North Main Street Lake Street South,42.63861,-79.027798,0,
37001,37001,North Main Street Maple Street Sout,42.64184,-79.027881,0,
37005,37005,North Main Street Mill Street North,42.643777,-79.028768,0,
37031,37031,North Main Street Orchard Avenue So,42.642428,-79.028023,0,
37032,37032,North Main Street Orchard Avenue No,42.642822,-79.028059,0,
37051,37051,North Main Street School Street Sou,42.641491,-79.02791,0,
37060,37060,North Main Street Woodard Street So,42.643386,-79.028731,0,
37091,37091,North Ogden Street Lovejoy Street N,42.889636,-78.802354,0,
37100,37100,North Ogden Street Lovejoy Street S,42.889799,-78.802487,0,
37110,37110,North Ogden Street Ludington Street,42.887207,-78.802436,0,
37120,37120,North Ogden Street Ludington Street,42.887487,-78.802516,0,
37150,37150,North Ogden Street Reiman Street So,42.895126,-78.802415,0,
37170,37170,North Ogden Street Vanderbilt Stree,42.892326,-78.802299,0,
37171,37171,North Ogden Street Vanderbilt Stree,42.892513,-78.802465,0,
37178,37178,Niagara Falls Boulevard 2600 NF Bou,43.092476,-78.906443,0,
37180,37180,Niagara Falls Boulevard 101st Stree,43.097604,-78.947049,0,
37181,37181,Niagara Falls Boulevard 101st Stree,43.097942,-78.946955,0,
37193,37193,Niagara Falls Boulevard 2768 Niagar,43.090528,-78.896704,0,
37194,37194,Niagara Falls Boulevard 2753 NF Bou,43.090668,-78.896945,0,
37196,37196,Niagara Falls Boulevard 2821 Niagar,43.088998,-78.892158,0,
37198,37198,Niagara Falls Boulevard 2393 Niagar,43.096958,-78.917934,0,
37200,37200,Niagara Falls Boulevard 47th Street,43.093176,-79.008572,0,
37210,37210,Niagara Falls Boulevard 47th Street,43.093421,-79.008532,0,
37220,37220,Niagara Falls Boulevard 56th Street,43.090464,-78.998916,0,
37230,37230,Niagara Falls Boulevard 56th Street,43.090878,-78.999665,0,
37240,37240,Niagara Falls Boulevard 59th Street,43.090279,-78.997262,0,
37250,37250,Niagara Falls Boulevard 59th Street,43.090524,-78.99693,0,
37260,37260,Niagara Falls Boulevard 60th Street,43.090399,-78.995858,0,
37270,37270,Niagara Falls Boulevard 61st Street,43.090035,-78.995052,0,
37280,37280,Niagara Falls Boulevard 61st Street,43.090227,-78.994754,0,
37290,37290,Niagara Falls Boulevard 66th Street,43.089053,-78.987353,0,
37300,37300,Niagara Falls Boulevard Fashion Out,43.089258,-78.987906,0,
37310,37310,Niagara Falls Boulevard 70th Street,43.088437,-78.984007,0,
37320,37320,Niagara Falls Boulevard 70th Street,43.088706,-78.984234,0,
37330,37330,Niagara Falls Boulevard 72nd Street,43.087993,-78.981545,0,
37340,37340,Niagara Falls Boulevard 72nd Street,43.088288,-78.981976,0,
37350,37350,Niagara Falls Boulevard 74th Street,43.087811,-78.979747,0,
37360,37360,Niagara Falls Boulevard 74th Street,43.08796,-78.979899,0,
37390,37390,Niagara Falls Boulevard 77th Street,43.08833,-78.97595,0,
37400,37400,Niagara Falls Boulevard 77th Street,43.088406,-78.976464,0,
37410,37410,Niagara Falls Boulevard 79th Street,43.088717,-78.974062,0,
37420,37420,Niagara Falls Boulevard 78th Street,43.088736,-78.974932,0,
37490,37490,Niagara Falls Boulevard 86th Street,43.090976,-78.965379,0,
37500,37500,Niagara Falls Boulevard 86th Street,43.091209,-78.96554,0,
37510,37510,Buffalo Avenue 87th Street West,43.077567,-78.963008,0,
37520,37520,Niagara Falls Boulevard 89th Street,43.09269,-78.960243,0,
37530,37530,Niagara Falls Boulevard 89th Street,43.092983,-78.95988,0,
